--- Test Case Info: {"Generation": 0, "Input": [-0.47260767221450806, 0.0], "Oracle": false, "Steps": 101} ---
-0.503480, 0.000940
-0.502691, 0.000789
-0.502059, 0.000632
-0.501588, 0.000471
-0.501281, 0.000306
-0.501143, 0.000139
-0.501172, -0.000029
-0.501370, -0.000198
-0.501734, -0.000364
-0.502262, -0.000528
-0.502950, -0.000688
-0.503793, -0.000843
-0.504784, -0.000991
-0.505916, -0.001132
-0.507181, -0.001265
-0.508569, -0.001388
-0.510069, -0.001501
-0.511671, -0.001602
-0.513363, -0.001691
-0.515131, -0.001768
-0.516962, -0.001832
-0.518844, -0.001881
-0.520761, -0.001917
-0.522699, -0.001938
-0.524645, -0.001945
-0.526582, -0.001937
-0.528497, -0.001915
-0.530375, -0.001878
-0.532202, -0.001827
-0.533965, -0.001763
-0.535650, -0.001685
-0.537245, -0.001595
-0.538738, -0.001492
-0.540116, -0.001379
-0.541372, -0.001255
-0.542493, -0.001122
-0.543474, -0.000980
-0.544305, -0.000831
-0.544981, -0.000676
-0.545497, -0.000516
-0.545848, -0.000352
-0.546033, -0.000185
-0.546050, -0.000017
-0.545899, 0.000151
-0.545580, 0.000319
-0.545097, 0.000483
-0.544452, 0.000644
-0.543652, 0.000801
-0.542701, 0.000951
-0.541606, 0.001094
-0.540377, 0.001229
-0.539022, 0.001355
-0.537552, 0.001471
-0.535976, 0.001575
-0.534308, 0.001668
-0.532560, 0.001748
-0.530744, 0.001816
-0.528875, 0.001869
-0.526966, 0.001909
-0.525032, 0.001934
-0.523088, 0.001945
-0.521147, 0.001941
-0.519224, 0.001923
-0.517334, 0.001890
-0.515492, 0.001843
-0.513710, 0.001782
-0.512002, 0.001708
-0.510381, 0.001621
-0.508860, 0.001522
-0.507448, 0.001411
-0.506158, 0.001290
-0.504999, 0.001159
-0.503979, 0.001020
-0.503106, 0.000873
-0.502387, 0.000719
-0.501826, 0.000560
-0.501429, 0.000397
-0.501198, 0.000231
-0.501135, 0.000063
-0.501240, -0.000105
-0.501513, -0.000273
-0.501952, -0.000438
-0.502552, -0.000601
-0.503310, -0.000758
-0.504221, -0.000910
-0.505276, -0.001056
-0.506469, -0.001193
-0.507791, -0.001321
-0.509231, -0.001440
-0.510778, -0.001548
-0.512422, -0.001644
-0.514150, -0.001728
-0.515948, -0.001798
-0.517804, -0.001856
-0.519703, -0.001899
-0.521632, -0.001928
-0.523575, -0.001943
-0.525518, -0.001943
--- Test Case Info: {"Generation": 0, "Input": [-0.5918052792549133, 0.0], "Oracle": false, "Steps": 107} ---
-0.591297, 0.000508
-0.590285, 0.001012
-0.587776, 0.002509
-0.583789, 0.003987
-0.578352, 0.005436
-0.571507, 0.006845
-0.563304, 0.008203
-0.553803, 0.009500
-0.543077, 0.010727
-0.531204, 0.011873
-0.518275, 0.012930
-0.504385, 0.013890
-0.489639, 0.014746
-0.474148, 0.015491
-0.458026, 0.016122
-0.441393, 0.016633
-0.424370, 0.017023
-0.408080, 0.016290
-0.392640, 0.015441
-0.378156, 0.014483
-0.364729, 0.013427
-0.352449, 0.012280
-0.341397, 0.011052
-0.331645, 0.009753
-0.324254, 0.007391
-0.319270, 0.004984
-0.316725, 0.002545
-0.316633, 0.000091
-0.318996, -0.002363
-0.323799, -0.004803
-0.331013, -0.007213
-0.340591, -0.009579
-0.352475, -0.011883
-0.366586, -0.014111
-0.382831, -0.016246
-0.401102, -0.018270
-0.421270, -0.020168
-0.443194, -0.021924
-0.466715, -0.023521
-0.491661, -0.024946
-0.517846, -0.026185
-0.545074, -0.027228
-0.573141, -0.028067
-0.601838, -0.028697
-0.630953, -0.029115
-0.660277, -0.029324
-0.689605, -0.029328
-0.718738, -0.029133
-0.747490, -0.028752
-0.774686, -0.027196
-0.800173, -0.025486
-0.824814, -0.024642
-0.848492, -0.023678
-0.869101, -0.020609
-0.888559, -0.019457
-0.906794, -0.018235
-0.921748, -0.014954
-0.933376, -0.011629
-0.941649, -0.008273
-0.946547, -0.004897
-0.948057, -0.001510
-0.946177, 0.001880
-0.940912, 0.005266
-0.932272, 0.008640
-0.920279, 0.011993
-0.904965, 0.015314
-0.886376, 0.018590
-0.864572, 0.021804
-0.839633, 0.024938
-0.811664, 0.027969
-0.780794, 0.030870
-0.747180, 0.033614
-0.711013, 0.036168
-0.672513, 0.038500
-0.631932, 0.040580
-0.589554, 0.042379
-0.545684, 0.043870
-0.500648, 0.045036
-0.454784, 0.045864
-0.408433, 0.046351
-0.361929, 0.046504
-0.315590, 0.046339
-0.269712, 0.045878
-0.224559, 0.045153
-0.180360, 0.044199
-0.137304, 0.043056
-0.095539, 0.041765
-0.055171, 0.040367
-0.016270, 0.038901
0.021134, 0.037404
0.057044, 0.035909
0.091490, 0.034446
0.124529, 0.033039
0.156241, 0.031712
0.186723, 0.030482
0.216086, 0.029364
0.244457, 0.028371
0.271970, 0.027513
0.298771, 0.026800
0.325010, 0.026239
0.350847, 0.025836
0.376444, 0.025598
0.401974, 0.025530
0.427612, 0.025638
0.453540, 0.025928
0.479946, 0.026406
0.507026, 0.027080
--- Test Case Info: {"Generation": 0, "Input": [-0.5966944694519043, 0.0], "Oracle": false, "Steps": 107} ---
-0.596151, 0.000544
-0.594067, 0.002084
-0.590459, 0.003608
-0.585352, 0.005106
-0.578785, 0.006567
-0.570807, 0.007979
-0.561475, 0.009332
-0.550860, 0.010615
-0.539040, 0.011819
-0.526105, 0.012935
-0.512151, 0.013954
-0.497283, 0.014868
-0.481612, 0.015671
-0.465255, 0.016357
-0.448333, 0.016922
-0.430971, 0.017362
-0.413295, 0.017676
-0.396431, 0.016864
-0.380498, 0.015933
-0.365606, 0.014892
-0.351855, 0.013751
-0.339335, 0.012520
-0.328128, 0.011207
-0.318305, 0.009823
-0.310926, 0.007379
-0.306035, 0.004890
-0.303663, 0.002372
-0.303824, -0.000161
-0.306516, -0.002692
-0.311723, -0.005207
-0.319415, -0.007692
-0.329544, -0.010129
-0.342048, -0.012504
-0.356847, -0.014799
-0.373845, -0.016998
-0.392928, -0.019084
-0.413967, -0.021039
-0.436814, -0.022846
-0.461304, -0.024490
-0.487258, -0.025954
-0.514485, -0.027226
-0.542779, -0.028295
-0.571930, -0.029151
-0.601720, -0.029790
-0.631929, -0.030209
-0.662340, -0.030411
-0.692741, -0.030400
-0.722926, -0.030185
-0.751704, -0.028778
-0.778902, -0.027198
-0.804366, -0.025465
-0.828966, -0.024599
-0.852582, -0.023616
-0.873112, -0.020530
-0.892475, -0.019363
-0.909603, -0.017128
-0.923441, -0.013838
-0.933950, -0.010508
-0.941101, -0.007151
-0.944878, -0.003777
-0.945271, -0.000394
-0.942281, 0.002990
-0.935913, 0.006368
-0.926184, 0.009730
-0.913117, 0.013067
-0.896750, 0.016367
-0.877133, 0.019617
-0.854335, 0.022798
-0.828444, 0.025891
-0.799572, 0.028872
-0.767858, 0.031713
-0.733472, 0.034386
-0.696615, 0.036858
-0.657517, 0.039098
-0.616441, 0.041076
-0.573678, 0.042763
-0.529541, 0.044137
-0.484359, 0.045182
-0.438471, 0.045888
-0.392215, 0.046257
-0.345918, 0.046296
-0.299892, 0.046026
-0.254421, 0.045471
-0.209756, 0.044665
-0.166112, 0.043644
-0.123664, 0.042448
-0.082546, 0.041118
-0.042852, 0.039694
-0.004637, 0.038215
0.032078, 0.036715
0.067305, 0.035227
0.101082, 0.033777
0.133474, 0.032391
0.164563, 0.031089
0.194451, 0.029888
0.223252, 0.028801
0.251093, 0.027841
0.278111, 0.027018
0.304449, 0.026338
0.330260, 0.025811
0.355701, 0.025441
0.380935, 0.025234
0.406131, 0.025196
0.431464, 0.025333
0.457116, 0.025651
0.483272, 0.026156
0.510126, 0.026854
--- Test Case Info: {"Generation": 0, "Input": [-0.437345951795578, 0.0], "Oracle": false, "Steps": 88} ---
-0.438986, -0.001640
-0.442253, -0.003268
-0.447125, -0.004872
-0.453565, -0.006440
-0.461526, -0.007961
-0.470951, -0.009424
-0.481768, -0.010818
-0.493899, -0.012130
-0.507252, -0.013353
-0.521727, -0.014475
-0.537217, -0.015490
-0.553604, -0.016387
-0.570767, -0.017163
-0.588577, -0.017810
-0.606903, -0.018326
-0.625610, -0.018708
-0.644565, -0.018954
-0.663632, -0.019067
-0.682679, -0.019047
-0.701578, -0.018899
-0.720204, -0.018627
-0.738441, -0.018236
-0.756175, -0.017734
-0.773302, -0.017128
-0.789728, -0.016425
-0.805363, -0.015635
-0.820127, -0.014764
-0.833949, -0.013822
-0.846766, -0.012817
-0.858521, -0.011755
-0.869167, -0.010645
-0.878660, -0.009493
-0.886966, -0.008306
-0.894055, -0.007089
-0.898904, -0.004849
-0.900496, -0.001592
-0.898826, 0.001670
-0.893900, 0.004926
-0.885734, 0.008166
-0.874355, 0.011379
-0.859805, 0.014550
-0.842139, 0.017665
-0.821432, 0.020707
-0.797777, 0.023655
-0.771290, 0.026487
-0.742111, 0.029179
-0.710408, 0.031703
-0.676376, 0.034032
-0.640239, 0.036138
-0.602244, 0.037995
-0.562664, 0.039579
-0.521793, 0.040872
-0.479935, 0.041858
-0.437403, 0.042531
-0.394511, 0.042892
-0.351563, 0.042948
-0.308849, 0.042714
-0.266636, 0.042213
-0.225165, 0.041471
-0.184645, 0.040520
-0.145252, 0.039394
-0.107124, 0.038127
-0.070369, 0.036755
-0.035058, 0.035311
-0.001233, 0.033825
0.031091, 0.032325
0.061927, 0.030836
0.091305, 0.029379
0.119277, 0.027972
0.145907, 0.026630
0.171273, 0.025366
0.195462, 0.024189
0.218568, 0.023106
0.240693, 0.022125
0.261941, 0.021249
0.282423, 0.020482
0.302250, 0.019827
0.321535, 0.019286
0.340397, 0.018861
0.358952, 0.018556
0.377323, 0.018370
0.395631, 0.018308
0.414003, 0.018372
0.432567, 0.018565
0.451457, 0.018890
0.470811, 0.019353
0.490770, 0.019959
0.511483, 0.020713
--- Test Case Info: {"Generation": 0, "Input": [-0.41744887828826904, 0.0], "Oracle": false, "Steps": 85} ---
-0.419232, -0.001783
-0.422784, -0.003553
-0.428082, -0.005297
-0.435086, -0.007004
-0.443746, -0.008660
-0.453999, -0.010253
-0.465771, -0.011771
-0.478974, -0.013203
-0.493510, -0.014537
-0.509272, -0.015762
-0.526142, -0.016869
-0.543992, -0.017850
-0.562690, -0.018698
-0.582095, -0.019405
-0.602063, -0.019969
-0.622449, -0.020386
-0.643104, -0.020655
-0.663882, -0.020778
-0.684638, -0.020756
-0.705233, -0.020595
-0.725532, -0.020299
-0.745408, -0.019876
-0.764740, -0.019332
-0.783417, -0.018677
-0.801337, -0.017920
-0.818407, -0.017070
-0.834543, -0.016136
-0.849671, -0.015128
-0.863725, -0.014054
-0.876648, -0.012923
-0.888391, -0.011743
-0.898913, -0.010522
-0.908178, -0.009265
-0.915157, -0.006979
-0.918830, -0.003673
-0.919186, -0.000356
-0.916224, 0.002962
-0.909953, 0.006271
-0.900390, 0.009562
-0.887566, 0.012824
-0.871523, 0.016043
-0.852320, 0.019203
-0.830032, 0.022288
-0.804756, 0.025276
-0.776612, 0.028144
-0.745748, 0.030864
-0.712338, 0.033410
-0.676588, 0.035751
-0.638729, 0.037858
-0.599025, 0.039705
-0.557759, 0.041266
-0.515238, 0.042521
-0.471779, 0.043459
-0.427707, 0.044072
-0.383345, 0.044362
-0.339004, 0.044341
-0.294978, 0.044026
-0.251535, 0.043443
-0.208913, 0.042622
-0.167316, 0.041597
-0.126911, 0.040405
-0.087827, 0.039084
-0.050157, 0.037670
-0.013958, 0.036199
0.020743, 0.034701
0.053949, 0.033206
0.085687, 0.031738
0.116008, 0.030321
0.144978, 0.028970
0.172681, 0.027703
0.199212, 0.026531
0.224677, 0.025465
0.249188, 0.024511
0.272866, 0.023678
0.295836, 0.022970
0.318227, 0.022391
0.340174, 0.021947
0.361813, 0.021639
0.383286, 0.021473
0.404738, 0.021452
0.426317, 0.021579
0.448176, 0.021860
0.470475, 0.022299
0.493377, 0.022902
0.517053, 0.023676
--- Test Case Info: {"Generation": 0, "Input": [-0.4786728322505951, 0.0], "Oracle": false, "Steps": 108} ---
-0.480009, -0.001336
-0.482671, -0.002662
-0.486639, -0.003968
-0.491884, -0.005245
-0.498366, -0.006482
-0.506037, -0.007671
-0.514840, -0.008803
-0.524709, -0.009869
-0.535569, -0.010860
-0.547340, -0.011771
-0.559932, -0.012593
-0.573253, -0.013321
-0.587203, -0.013950
-0.601678, -0.014476
-0.616573, -0.014895
-0.631780, -0.015207
-0.647190, -0.015410
-0.662694, -0.015504
-0.678185, -0.015491
-0.693557, -0.015372
-0.708710, -0.015152
-0.723544, -0.014834
-0.737967, -0.014423
-0.751890, -0.013924
-0.765233, -0.013342
-0.777917, -0.012685
-0.789874, -0.011957
-0.801040, -0.011166
-0.811357, -0.010317
-0.820774, -0.009417
-0.829246, -0.008472
-0.836733, -0.007488
-0.843203, -0.006470
-0.848626, -0.005423
-0.852980, -0.004354
-0.855246, -0.002266
-0.854416, 0.000830
-0.850492, 0.003924
-0.843491, 0.007001
-0.833442, 0.010049
-0.820390, 0.013052
-0.804395, 0.015995
-0.785534, 0.018861
-0.763905, 0.021629
-0.739626, 0.024279
-0.712837, 0.026789
-0.683704, 0.029133
-0.652416, 0.031288
-0.619186, 0.033230
-0.584248, 0.034937
-0.547859, 0.036390
-0.510287, 0.037572
-0.471815, 0.038472
-0.432730, 0.039085
-0.393319, 0.039412
-0.353859, 0.039459
-0.314618, 0.039241
-0.275844, 0.038774
-0.237762, 0.038082
-0.200570, 0.037192
-0.164440, 0.036131
-0.129511, 0.034929
-0.095895, 0.033615
-0.063677, 0.032218
-0.032914, 0.030763
-0.003638, 0.029276
0.024137, 0.027776
0.050420, 0.026282
0.075231, 0.024811
0.098605, 0.023374
0.120588, 0.021983
0.141232, 0.020645
0.160598, 0.019366
0.178748, 0.018150
0.195750, 0.017001
0.211670, 0.015920
0.226577, 0.014907
0.240540, 0.013963
0.253626, 0.013086
0.265902, 0.012276
0.277432, 0.011530
0.288279, 0.010847
0.298504, 0.010225
0.308166, 0.009662
0.317322, 0.009157
0.326028, 0.008706
0.334338, 0.008310
0.342304, 0.007965
0.349975, 0.007672
0.357403, 0.007428
0.364635, 0.007232
0.371720, 0.007085
0.378704, 0.006985
0.385636, 0.006932
0.392562, 0.006926
0.399531, 0.006969
0.406590, 0.007059
0.413790, 0.007200
0.421181, 0.007391
0.428816, 0.007635
0.436750, 0.007934
0.445039, 0.008290
0.453745, 0.008706
0.462931, 0.009186
0.472664, 0.009733
0.483017, 0.010353
0.494066, 0.011049
0.505894, 0.011828
--- Test Case Info: {"Generation": 0, "Input": [-0.45410069823265076, 0.0], "Oracle": false, "Steps": 92} ---
-0.455618, -0.001517
-0.458642, -0.003024
-0.463150, -0.004508
-0.469109, -0.005959
-0.476474, -0.007366
-0.485192, -0.008718
-0.495197, -0.010005
-0.506416, -0.011218
-0.518762, -0.012347
-0.532146, -0.013383
-0.546465, -0.014319
-0.561612, -0.015148
-0.577476, -0.015863
-0.593936, -0.016461
-0.610874, -0.016937
-0.628164, -0.017290
-0.645683, -0.017519
-0.663306, -0.017623
-0.680912, -0.017606
-0.698381, -0.017469
-0.715599, -0.017218
-0.732456, -0.016856
-0.748846, -0.016390
-0.764672, -0.015827
-0.779844, -0.015172
-0.794278, -0.014434
-0.807898, -0.013620
-0.820635, -0.012737
-0.832427, -0.011792
-0.843221, -0.010794
-0.852968, -0.009747
-0.861628, -0.008660
-0.869165, -0.007537
-0.875551, -0.006385
-0.879760, -0.004210
-0.880779, -0.001018
-0.878602, 0.002176
-0.873239, 0.005363
-0.864708, 0.008531
-0.853043, 0.011665
-0.838290, 0.014753
-0.820512, 0.017778
-0.799791, 0.020722
-0.776226, 0.023564
-0.749944, 0.026283
-0.721091, 0.028853
-0.689842, 0.031249
-0.656398, 0.033445
-0.620984, 0.035414
-0.583849, 0.037134
-0.545265, 0.038584
-0.505519, 0.039746
-0.464908, 0.040611
-0.423736, 0.041173
-0.382301, 0.041435
-0.340894, 0.041407
-0.299790, 0.041104
-0.259241, 0.040549
-0.219474, 0.039767
-0.180684, 0.038790
-0.143035, 0.037648
-0.106660, 0.036375
-0.071658, 0.035002
-0.038099, 0.033560
-0.006023, 0.032076
0.024553, 0.030576
0.053636, 0.029083
0.081252, 0.027615
0.107441, 0.026189
0.132259, 0.024818
0.155771, 0.023512
0.178051, 0.022280
0.199180, 0.021128
0.219241, 0.020062
0.238324, 0.019083
0.256520, 0.018195
0.273920, 0.017400
0.290617, 0.016698
0.306706, 0.016089
0.322281, 0.015575
0.337436, 0.015155
0.352266, 0.014830
0.366867, 0.014601
0.381336, 0.014468
0.395769, 0.014434
0.410267, 0.014498
0.424932, 0.014664
0.439867, 0.014935
0.455181, 0.015314
0.470985, 0.015804
0.487396, 0.016411
0.504536, 0.017140
--- Test Case Info: {"Generation": 0, "Input": [-0.49127501249313354, 0.0], "Oracle": false, "Steps": 159} ---
-0.491517, -0.000242
-0.491999, -0.000482
-0.492718, -0.000719
-0.494668, -0.001950
-0.497835, -0.003167
-0.502195, -0.004360
-0.507716, -0.005520
-0.514355, -0.006639
-0.522064, -0.007709
-0.530784, -0.008720
-0.540451, -0.009666
-0.550991, -0.010540
-0.562325, -0.011335
-0.574370, -0.012045
-0.587036, -0.012666
-0.600229, -0.013193
-0.613852, -0.013623
-0.627807, -0.013954
-0.641992, -0.014186
-0.656308, -0.014316
-0.670655, -0.014347
-0.684935, -0.014279
-0.699051, -0.014116
-0.712911, -0.013860
-0.726426, -0.013515
-0.739513, -0.013086
-0.752091, -0.012578
-0.764086, -0.011995
-0.775430, -0.011344
-0.786060, -0.010630
-0.795919, -0.009859
-0.804955, -0.009036
-0.813122, -0.008168
-0.820382, -0.007259
-0.826698, -0.006316
-0.832041, -0.005343
-0.836387, -0.004346
-0.839717, -0.003330
-0.841015, -0.001299
-0.840277, 0.000738
-0.837505, 0.002772
-0.831712, 0.005793
-0.822923, 0.008789
-0.811179, 0.011744
-0.796536, 0.014643
-0.779067, 0.017469
-0.758864, 0.020203
-0.736040, 0.022824
-0.710728, 0.025312
-0.683085, 0.027643
-0.653291, 0.029794
-0.621549, 0.031742
-0.588083, 0.033466
-0.553136, 0.034947
-0.516967, 0.036168
-0.479849, 0.037118
-0.442058, 0.037791
-0.403872, 0.038186
-0.365565, 0.038307
-0.327399, 0.038166
-0.289621, 0.037778
-0.252458, 0.037163
-0.216111, 0.036347
-0.180757, 0.035354
-0.146544, 0.034213
-0.113594, 0.032951
-0.081999, 0.031594
-0.051830, 0.030170
-0.023130, 0.028700
0.004076, 0.027206
0.029782, 0.025706
0.053997, 0.024216
0.076746, 0.022749
0.098061, 0.021315
0.117983, 0.019922
0.136559, 0.018577
0.153843, 0.017284
0.169889, 0.016045
0.184752, 0.014863
0.198489, 0.013737
0.211157, 0.012668
0.221810, 0.010653
0.229496, 0.007686
0.234251, 0.004756
0.236099, 0.001848
0.235048, -0.001051
0.231094, -0.003955
0.224217, -0.006877
0.214384, -0.009833
0.201550, -0.012833
0.185660, -0.015890
0.166648, -0.019012
0.144442, -0.022206
0.118966, -0.025475
0.090149, -0.028818
0.058922, -0.031227
0.025234, -0.033688
-0.010947, -0.036181
-0.049626, -0.038679
-0.090778, -0.041152
-0.134338, -0.043560
-0.181197, -0.046859
-0.231196, -0.049999
-0.284117, -0.052921
-0.339684, -0.055567
-0.397561, -0.057877
-0.457361, -0.059800
-0.518655, -0.061294
-0.580986, -0.062331
-0.643888, -0.062903
-0.706908, -0.063020
-0.769622, -0.062713
-0.831653, -0.062031
-0.892688, -0.061036
-0.952488, -0.059800
-1.010888, -0.058400
-1.067803, -0.056915
-1.122222, -0.054419
-1.174204, -0.051982
-1.200000, 0.000000
-1.196758, 0.003242
-1.190264, 0.006494
-1.180496, 0.009768
-1.167426, 0.013070
-1.151016, 0.016410
-1.131227, 0.019789
-1.108016, 0.023210
-1.081347, 0.026669
-1.051192, 0.030156
-1.017536, 0.033656
-0.980391, 0.037146
-0.939795, 0.040596
-0.895828, 0.043967
-0.848615, 0.047214
-0.798332, 0.050283
-0.745214, 0.053118
-0.689554, 0.055660
-0.631700, 0.057854
-0.572049, 0.059651
-0.511036, 0.061013
-0.449117, 0.061919
-0.386753, 0.062365
-0.324386, 0.062367
-0.262426, 0.061960
-0.201230, 0.061196
-0.141092, 0.060138
-0.082234, 0.058858
-0.024800, 0.057434
0.031141, 0.055941
0.085592, 0.054452
0.138626, 0.053034
0.190373, 0.051747
0.241016, 0.050644
0.290786, 0.049769
0.339947, 0.049162
0.388800, 0.048853
0.437669, 0.048869
0.486901, 0.049232
0.536858, 0.049957
--- Test Case Info: {"Generation": 0, "Input": [-0.41298550367355347, 0.0], "Oracle": false, "Steps": 84} ---
-0.414800, -0.001814
-0.418416, -0.003616
-0.423808, -0.005392
-0.430937, -0.007129
-0.439752, -0.008815
-0.450190, -0.010437
-0.462173, -0.011984
-0.475615, -0.013442
-0.490415, -0.014800
-0.506464, -0.016049
-0.523641, -0.017177
-0.541818, -0.018177
-0.560859, -0.019040
-0.580620, -0.019761
-0.600956, -0.020336
-0.621717, -0.020761
-0.642753, -0.021036
-0.663913, -0.021161
-0.685053, -0.021139
-0.706028, -0.020975
-0.726702, -0.020674
-0.746946, -0.020244
-0.766637, -0.019691
-0.785662, -0.019025
-0.803918, -0.018256
-0.821311, -0.017393
-0.837757, -0.016445
-0.853180, -0.015423
-0.867514, -0.014335
-0.880704, -0.013189
-0.892698, -0.011995
-0.903456, -0.010758
-0.912943, -0.009487
-0.919131, -0.006187
-0.922000, -0.002869
-0.921544, 0.000456
-0.917763, 0.003781
-0.910668, 0.007095
-0.900281, 0.010388
-0.886632, 0.013649
-0.869767, 0.016864
-0.849749, 0.020019
-0.826656, 0.023093
-0.800591, 0.026065
-0.771679, 0.028912
-0.740074, 0.031605
-0.705957, 0.034117
-0.669540, 0.036417
-0.631062, 0.038477
-0.590793, 0.040269
-0.549023, 0.041770
-0.506062, 0.042960
-0.462233, 0.043829
-0.417862, 0.044371
-0.373270, 0.044592
-0.328768, 0.044502
-0.284646, 0.044123
-0.241166, 0.043480
-0.198560, 0.042606
-0.157023, 0.041537
-0.116714, 0.040309
-0.077753, 0.038961
-0.040224, 0.037529
-0.004178, 0.036047
0.030369, 0.034547
0.063426, 0.033057
0.095029, 0.031602
0.125232, 0.030203
0.154110, 0.028878
0.181750, 0.027640
0.208252, 0.026503
0.233727, 0.025475
0.258292, 0.024565
0.282070, 0.023778
0.305192, 0.023121
0.327790, 0.022598
0.350002, 0.022212
0.371971, 0.021969
0.393841, 0.021870
0.415762, 0.021921
0.437889, 0.022127
0.460379, 0.022491
0.483399, 0.023020
0.507118, 0.023719
